X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y,T
1.5557259932468737,-0.5835844253429943,-0.5946355697358195,-1.0915720705908556,0.8325195240687492,-2.3156014200669013,1.8266907984277918,-0.798229441954749,0.917254473558127,0.08125846090829433,1.0254324113918547,-0.6038276944310224,1.352520360325319,-0.7553085792237658,0.8939904579308124,1.049752207719507,1.7290570899617386,-0.7230986647132369,-0.6167279014032518,2.083908350302243,-0.5569504513277631,0.6191320245283366,0.9998083722618665,0.8840810691280442,128.7289020399318,1
0.2650272631152122,-0.2142418795299265,1.4136866334062757,-2.0733149909696458,-0.3020602681126147,-0.36077654097221795,1.2019683629121716,-1.1366224678394543,0.2653772970559019,0.7952823770850806,0.05457274703236794,2.1064009036174753,-0.31634828039248486,0.2891292060387036,-0.4840953559728455,-1.8818900069570492,-1.6463190646753185,-0.9061624418247867,0.15085028340486384,-0.4773804500166036,-0.5565081838531197,-0.4317787277017547,-0.8546366125615859,-1.249668380402645,190.90059412045358,1
-0.22094008447962676,-0.8547946303473376,-0.019079346103781356,0.5551054230188801,-1.0453788183287964,1.19777250650903,0.9645915866596678,0.46438474620711623,-0.10910526325648447,-1.0762874970125427,-0.9046625336057393,-0.9266089792864091,-0.9886322281869021,-0.6106422938210806,0.49697900843263915,0.7003943575014171,0.4724624202225716,-0.19531275669056175,1.3404247754514158,-0.702808300351614,-0.07263115418719464,-1.1617171238201731,0.05916990515813945,1.8022759770225527,18.415551753399722,0
0.8403330685344094,-0.6569374635831439,-0.1856800379795038,-0.9551274393792507,-0.2499754481299216,0.5714402334877035,-0.6643298554940328,-0.4340895752729739,2.0894135470333506,1.383845934815703,0.9527801738501536,1.368374282643449,-0.960424377397112,-0.31870316081792865,0.4012122301732083,-0.9768085347586983,-0.2745874977225936,0.6102411822647911,0.17376404689213593,0.1220502147264267,1.1842697578504666,0.6740543772640184,0.6151107661735,-0.17288874863319992,66.56967967684402,0
-0.7299241285995719,-0.8215150381405844,-0.739006962728071,-0.037099419256406085,-1.0613217968489712,0.26973741888575503,1.7397780030326515,0.7037285041254702,-1.6009414064968173,-1.3160112024271398,-0.16569712606299425,0.30622587622980824,0.1196899040571995,-1.0238048667709738,1.9747191945137366,-1.037082152473535,1.1446861276620912,-1.0290642161709533,1.3823301209110797,-2.232031720673184,-0.6193411402621276,0.012478822352873236,1.3512369540717002,0.8331047324247208,29.29004210380124,0
-0.24013024385038867,-0.8647527358311883,-0.8156072933689057,1.6586421078948779,0.0544346327308741,-0.6186435386176516,0.23800563941926953,2.060771129933081,-0.5593230984059995,1.7296173794794694,-0.08666390943883039,0.867911094896417,-0.39899047421180367,0.14036913580057692,-0.8635563866124709,0.0018834036329893752,-1.0744193968822506,1.2579419510065641,-0.6175536886582528,1.445788887980395,-0.9264584903126379,1.1566266791721773,-0.7334259518883239,0.6638254110221733,-76.44686932828618,0
0.06837276513902169,0.668966697616658,0.24121568492516188,-0.3748170441228942,-1.085399687558083,-0.325388944404499,-0.1707550827992303,0.5484412297949487,-0.18331000333365244,0.17879833461962322,0.6542827150348369,-0.7161697089976415,-2.1052844490448406,1.1927780713056821,-1.5684721265338515,0.3946655075162021,-0.4298254423136763,-0.08184236618247273,-0.01257031912551698,2.5197901214710052,-1.0480174501942825,0.35663194492694533,-0.35752004505882845,0.5956012704389451,55.78514657615915,0
0.7791529418165354,0.9888913996886004,0.22650049077190168,0.8557686664492987,-0.7146771801663031,1.308022925632448,0.5672292838335222,-0.335513752682544,-0.3003499276445759,0.7663766196573711,-0.9360665618000696,0.5388351778323729,0.4723643668093919,-0.97079916049137,0.7096858455934161,-0.6859913469555379,-0.5446718813782123,-0.3532305889067221,0.14092622401992194,-0.2604788885027295,-0.7021386544816891,0.09830516760423356,0.33532726731348095,0.20859000242978692,186.6956148864336,1
0.43260969236389607,-0.037106908287047456,1.080212191408861,1.486953782222288,2.0935098993080956,-1.39293452483523,-1.4336289490072598,-0.5417092558627797,0.7385190098378075,-0.07621550793175547,0.7257645318046743,-0.01962931783652699,1.675593178495294,0.13221477280012425,-0.43124516256664214,-0.154493618597998,0.7925207126950876,-0.015270938232454699,0.03215070760219847,1.7982161114688784,-0.039558493192728125,-0.7546934520053501,1.0142516858348867,0.1931216002466568,12.719980894132014,0
0.1078046105270869,0.9329037205399922,0.25682050394039097,-2.0355841537686357,-0.28657384385538875,0.8748551593240109,0.2780620414729072,0.7236783479796843,-1.58722112974366,-1.138078761032586,-0.9157333258998342,1.5813128140787043,-0.017000227295254196,0.445712102926678,0.7573752709755892,0.13526348294847443,0.263575742006373,-0.1499332228129254,-0.2084285276343365,0.40163940570749884,0.11481482370389065,0.9052009871724261,2.5579771077707663,0.10604189355673874,226.76167822777043,1
