X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y,T
1.5557259932468737,-0.5835844253429943,-0.5946355697358195,-1.0915720705908556,0.8325195240687492,-2.3156014200669013,1.8266907984277918,-0.798229441954749,0.9190510254519404,0.04869202884933226,1.0354077040825151,-0.6369897753537674,128.7289020399318,1
0.2650272631152122,-0.2142418795299265,1.4136866334062757,-2.0733149909696458,-0.3020602681126147,-0.36077654097221795,1.2019683629121716,-1.1366224678394543,1.3194994893494385,-0.7750632185236955,0.8662939800382756,1.0676432940215377,190.90059412045358,1
-0.22094008447962676,-0.8547946303473376,-0.019079346103781356,0.5551054230188801,-1.0453788183287964,1.19777250650903,0.9645915866596678,0.46438474620711623,1.6584886879094287,-0.7403916620730681,-0.5596609420901972,2.0085826279055063,18.415551753399722,0
0.8403330685344094,-0.6569374635831439,-0.1856800379795038,-0.9551274393792507,-0.2499754481299216,0.5714402334877035,-0.6643298554940328,-0.4340895752729739,-0.5692564066851831,0.5830176307825496,0.9986862270249881,0.8936234927006866,66.56967967684402,0
-0.7299241285995719,-0.8215150381405844,-0.739006962728071,-0.037099419256406085,-1.0613217968489712,0.26973741888575503,1.7397780030326515,0.7037285041254702,0.253340781437679,0.7723243521192611,0.05333623610602336,2.071576479960078,29.29004210380124,0
-0.24013024385038867,-0.8647527358311883,-0.8156072933689057,1.6586421078948779,0.0544346327308741,-0.6186435386176516,0.23800563941926953,2.060771129933081,-0.324917481079052,0.2678844883968435,-0.4665730225026384,-1.9404469531325084,-76.44686932828618,0
0.06837276513902169,0.668966697616658,0.24121568492516188,-0.3748170441228942,-1.085399687558083,-0.325388944404499,-0.1707550827992303,0.5484412297949487,-1.5955392237205646,-0.925733867009166,0.18972429779891906,-0.5441382758807489,55.78514657615915,0
0.7791529418165354,0.9888913996886004,0.22650049077190168,0.8557686664492987,-0.7146771801663031,1.308022925632448,0.5672292838335222,-0.335513752682544,-0.5688177034797877,-0.4689962552932986,-0.8198524763430821,-1.2808644536094447,186.6956148864336,1
0.43260969236389607,-0.037106908287047456,1.080212191408861,1.486953782222288,2.0935098993080956,-1.39293452483523,-1.4336289490072598,-0.5417092558627797,-0.12908843313046317,-1.1244306801308785,-0.9169766059797648,-0.9595730794468866,12.719980894132014,0
0.1078046105270869,0.9329037205399922,0.25682050394039097,-2.0355841537686357,-0.28657384385538875,0.8748551593240109,0.2780620414729072,0.7236783479796843,-0.987351363367297,-0.6306033255952465,0.4823095754908477,0.7091752869957607,226.76167822777043,1
-0.2702815949081427,-0.16469639166123587,0.12657685514340847,0.38329200720911794,0.19531517226781833,0.15208296324041234,-0.6428612730412508,0.3395616604523294,0.44706988846116436,-0.20603688435253584,1.351103794678614,-0.7688120361275996,60.66541810026175,1
0.07001648082700199,1.1910814433559778,1.1481106752899939,0.1596336375692258,-0.3525581821763594,-0.6204120817355112,0.4757915218957193,0.03959619868265509,-0.08884027782170575,-1.199700862765409,0.07626066449594221,1.8293489875656512,165.33726781842844,1
-0.39044714912602674,0.08434926920036616,-0.6872971211325396,0.6696885834869485,-0.4211813588800634,1.2791101919750654,0.45534098568763165,0.5553905787860646,2.11608373491674,1.3688080342809315,0.96191645483855,1.3340025341560504,41.91023947334856,0
-1.133100310725557,0.21254947576338953,0.6855940554005826,-0.9729599905838061,-0.24838071425977382,0.06400645036500527,-1.3610429831122444,0.2772109472153134,-0.959556803983585,-0.33908069627033005,0.38968517039660033,-1.0117637953549954,57.45359800299157,0
0.7862498559017073,-0.8361000437157092,0.2920480148862344,-1.3295706960941303,-0.031056587747343455,-1.6164806619870873,1.1893400962057061,0.3708714558019857,-0.2731228168866201,0.6095430495738041,0.21209496503194425,0.053287203069355124,103.67593442392838,1
