X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y,T
1.5557259932468737,-0.5835844253429943,-0.5946355697358195,-1.0915720705908556,0.8325195240687492,-2.3156014200669013,1.8266907984277918,-0.798229441954749,0.9054511641645835,0.06019301544755152,1.0415970409378879,-0.577210792340669,1.3512290364274957,-0.7754001908311066,0.8769484703717279,1.0335698726060345,128.7289020399318,1
0.2650272631152122,-0.2142418795299265,1.4136866334062757,-2.0733149909696458,-0.3020602681126147,-0.36077654097221795,1.2019683629121716,-1.1366224678394543,1.6580580044777693,-0.7190547283153155,-0.569308080516233,2.04711868573331,-0.558442965829948,0.5843961639053283,1.0124733411493068,0.8638133493200127,190.90059412045358,1
-0.22094008447962676,-0.8547946303473376,-0.019079346103781356,0.5551054230188801,-1.0453788183287964,1.19777250650903,0.9645915866596678,0.46438474620711623,0.22788480698637067,0.7748052444277438,0.04977517722482146,2.1096067214720327,-0.31139822793061506,0.2688649505084069,-0.48745641280232954,-1.9008257433615816,18.415551753399722,0
0.8403330685344094,-0.6569374635831439,-0.1856800379795038,-0.9551274393792507,-0.2499754481299216,0.5714402334877035,-0.6643298554940328,-0.4340895752729739,-1.6539232337020784,-0.9020866382153421,0.1875173537847239,-0.4851048545669702,-0.5579994044198139,-0.4689466088381435,-0.8490950541867083,-1.2574022301207162,66.56967967684402,0
-0.7299241285995719,-0.8215150381405844,-0.739006962728071,-0.037099419256406085,-1.0613217968489712,0.26973741888575503,1.7397780030326515,0.7037285041254702,-0.1613553648802202,-1.098306690789199,-0.930171316287691,-0.8972038770217496,-0.9811679112488537,-0.6307578185378317,0.48387834737488267,0.6838839051466876,29.29004210380124,0
-0.24013024385038867,-0.8647527358311883,-0.8156072933689057,1.6586421078948779,0.0544346327308741,-0.6186435386176516,0.23800563941926953,2.060771129933081,0.42506417519582096,-0.1913606957331848,1.3604274877556821,-0.7079745712449725,-0.07270670279584453,-1.200574230372799,0.06822163450494949,1.7766146831492324,-76.44686932828618,0
0.06837276513902169,0.668966697616658,0.24121568492516188,-0.3748170441228942,-1.085399687558083,-0.325388944404499,-0.1707550827992303,0.5484412297949487,2.12380269122604,1.3638537431649438,0.9673761413714465,1.3779552097431544,-0.9530655545697333,-0.3388669426141318,0.38906229268168097,-0.9948942177421176,55.78514657615915,0
0.7791529418165354,0.9888913996886004,0.22650049077190168,0.8557686664492987,-0.7146771801663031,1.308022925632448,0.5672292838335222,-0.335513752682544,-0.30795496070674516,0.6140530147281918,0.21011012589048575,0.10752352839835139,1.1878715058815035,0.6394456180986865,0.6262980104620472,-0.18694771586827008,186.6956148864336,1
0.43260969236389607,-0.037106908287047456,1.080212191408861,1.486953782222288,2.0935098993080956,-1.39293452483523,-1.4336289490072598,-0.5417092558627797,-1.711981798077175,-1.3382279141327902,-0.17525062627007884,0.32498169205711774,0.12300922396771806,-1.0438520963643398,1.9469482851171958,-1.0552244444988086,12.719980894132014,0
0.1078046105270869,0.9329037205399922,0.25682050394039097,-2.0355841537686357,-0.28657384385538875,0.8748551593240109,0.2780620414729072,0.7236783479796843,1.0846624554766107,-1.0249670181769863,1.4017457950040442,-2.219844510642175,-0.6210161902916311,-0.02366095675614146,1.36525185249308,0.8131364530135186,226.76167822777043,1
