X0,X1,X2,X3,X4,X5,X6,X7,Y,T
1.5557259932468737,-0.5835844253429943,-0.5946355697358195,-1.0915720705908556,0.8325195240687492,-2.3156014200669013,1.8266907984277918,-0.798229441954749,128.7289020399318,1
0.2650272631152122,-0.2142418795299265,1.4136866334062757,-2.0733149909696458,-0.3020602681126147,-0.36077654097221795,1.2019683629121716,-1.1366224678394543,190.90059412045358,1
-0.22094008447962676,-0.8547946303473376,-0.019079346103781356,0.5551054230188801,-1.0453788183287964,1.19777250650903,0.9645915866596678,0.46438474620711623,18.415551753399722,0
0.8403330685344094,-0.6569374635831439,-0.1856800379795038,-0.9551274393792507,-0.2499754481299216,0.5714402334877035,-0.6643298554940328,-0.4340895752729739,66.56967967684402,0
-0.7299241285995719,-0.8215150381405844,-0.739006962728071,-0.037099419256406085,-1.0613217968489712,0.26973741888575503,1.7397780030326515,0.7037285041254702,29.29004210380124,0
-0.24013024385038867,-0.8647527358311883,-0.8156072933689057,1.6586421078948779,0.0544346327308741,-0.6186435386176516,0.23800563941926953,2.060771129933081,-76.44686932828618,0
0.06837276513902169,0.668966697616658,0.24121568492516188,-0.3748170441228942,-1.085399687558083,-0.325388944404499,-0.1707550827992303,0.5484412297949487,55.78514657615915,0
0.7791529418165354,0.9888913996886004,0.22650049077190168,0.8557686664492987,-0.7146771801663031,1.308022925632448,0.5672292838335222,-0.335513752682544,186.6956148864336,1
0.43260969236389607,-0.037106908287047456,1.080212191408861,1.486953782222288,2.0935098993080956,-1.39293452483523,-1.4336289490072598,-0.5417092558627797,12.719980894132014,0
0.1078046105270869,0.9329037205399922,0.25682050394039097,-2.0355841537686357,-0.28657384385538875,0.8748551593240109,0.2780620414729072,0.7236783479796843,226.76167822777043,1
-0.2702815949081427,-0.16469639166123587,0.12657685514340847,0.38329200720911794,0.19531517226781833,0.15208296324041234,-0.6428612730412508,0.3395616604523294,60.66541810026175,1
0.07001648082700199,1.1910814433559778,1.1481106752899939,0.1596336375692258,-0.3525581821763594,-0.6204120817355112,0.4757915218957193,0.03959619868265509,165.33726781842844,1
-0.39044714912602674,0.08434926920036616,-0.6872971211325396,0.6696885834869485,-0.4211813588800634,1.2791101919750654,0.45534098568763165,0.5553905787860646,41.91023947334856,0
-1.133100310725557,0.21254947576338953,0.6855940554005826,-0.9729599905838061,-0.24838071425977382,0.06400645036500527,-1.3610429831122444,0.2772109472153134,57.45359800299157,0
0.7862498559017073,-0.8361000437157092,0.2920480148862344,-1.3295706960941303,-0.031056587747343455,-1.6164806619870873,1.1893400962057061,0.3708714558019857,103.67593442392838,1
-0.07478297210665781,-0.7501264226833279,1.2236271561036849,1.9317787745729322,-1.7687922174852955,1.2909935095451734,1.7069067678285885,0.3000435939088998,-10.11924396009933,0
-1.2362886588252433,0.9198339499336575,-0.2442361755065766,-0.6251037073860425,-1.1690155890555332,0.5920152817405652,0.8533722615772984,-0.6606717015063958,119.92705694272523,1
0.4643091232498405,-1.1263931159856506,0.7474543815578936,0.021806719422760308,-0.17230228784357018,-0.07297046489823342,0.9311548280508617,0.7120887856026515,44.020092099224925,0
0.47309863485973985,0.18026008724574952,0.016850827247258893,0.5904748736062675,0.22797720483050293,0.7265999934432404,-0.27424380942739895,-2.470420626934998,103.34482370345684,1
0.9767577292609124,2.2688772944909967,0.38368977785187786,-0.12410887990496416,-0.12442414767677686,-0.09061583728151443,0.06061508114932769,-1.1587308949528272,227.96750417034957,1
-0.5617492131198962,-0.9762506446344891,0.18937883058374472,-0.3195141820723163,0.47891751525554827,-0.14734850127448346,1.051233326630235,0.17567287602849102,64.68921033807975,0
2.115742349750096,-1.8928487176388227,-0.7144569660668978,0.8720244969549937,2.420896188548431,-0.22271984224645341,0.08746256983121192,-0.2637969049378495,92.14380576226831,1
1.26611542206107,-0.2529076307542677,0.6245591139524864,-0.3425472527021002,-1.2096110899881434,0.3504104357113899,0.5572661040694804,1.2544360926592817,121.7146646895203,1
-0.15965252786098627,-0.5892976837107331,0.5061869298943931,0.21490863434953136,0.27398844714850185,-0.04377970204822466,1.229132324467473,0.33149753334259546,70.38066572611413,0
