X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,Y,T
1.6456735449431275,-0.568347658302669,-0.6063768331520494,-1.1274534541766872,0.7823142227131692,-2.2853926249601524,1.730602920350247,-0.898539645650315,-0.4884665888550459,-0.4910264296189894,-1.3825162488679081,-0.9054625078266503,0.12655851122171285,0.4449972687196143,0.25936539443836887,-0.6310790038960754,-0.8456564255056551,0.16220283227702534,-0.488489429022255,1.1003124786274796,1.2732988986055553,-0.5800698757128562,-1.6998033062821278,0.12581330883703565,-0.7396769328514958,0.808779979261861,0.7860205624246392,-1.0533908117296311,0.9254971085421726,1.5206739874700965,0.33114107861455083,0.565636201173924,-0.49338631644319464,-0.8611628059230211,1.2870528084652149,0.2537996072895265,-0.027324600089013402,-0.0757672862465518,0.8981565426075225,-0.21555160928952405,43.57732863817831,0
0.2376496259228487,-0.2233512151510723,1.4498815339675333,-2.173421100425914,-0.2741111320942649,-0.38206984591934806,1.126996918407706,-1.2435159049331483,-0.5097420594291125,-0.21674365274704527,-0.17915825717378817,-0.5074029251307591,-0.02367322888059152,-0.4629510237638528,-0.5316759696496609,1.8777000507801795,-0.004002536800128594,1.7469812404191962,-1.1620359049675004,0.799637773831889,0.12647947167206397,1.7369686774344917,-0.5075523091272189,1.71501046918157,-0.6646563039248639,-0.002158207310082803,-1.0793049113473898,-0.0743227195152509,-0.35249374842467834,-0.9930535862183995,-1.897371265437998,0.8432909436840603,0.5646913523086634,-0.7027723287192085,-0.10354553668476964,-0.6798335747679213,-0.07418960069504908,0.2529203893126923,0.4761237211136217,-0.4959994286002409,-40.0919803020859,1
-0.29249240745977945,-0.821680390027191,-0.017082795203601436,0.626948178236411,-0.9662268991460657,1.1354174420965557,0.8976437869653818,0.38863794440414534,-0.24015523058012786,0.6347315981892898,-0.6648076667310496,-0.5782672255404793,-0.029767067775320573,0.6121725352765596,-0.5002511620650059,0.7126353978353256,-0.08220884203393322,-0.6675405758651141,0.048431150988422975,-1.5616675189609441,-1.71085061878597,0.2891189822276298,-1.8455678604796488,-0.8473890718964799,0.8192363422697069,0.32042408472086037,-0.7716784886049635,-0.05547411461478034,-1.601992189094261,-1.0230018114061556,-0.22198054458513322,0.543622064296454,0.013956779136711762,-0.10738563856932984,-0.6586395480348991,0.09284267689635507,0.8692749861775995,1.1326408588949604,0.4652021320695285,0.11630589656960712,-7.305937785138766,0
0.8652510296205379,-0.6368654545167636,-0.18766003928395658,-0.9820827397164481,-0.225614124823839,0.525586610067251,-0.6762179847274475,-0.5273156562220325,0.2875577236891504,0.6443196601388635,-0.49125288904232917,-0.3870221993698561,-0.7358673012483062,-0.6124985328251701,1.8399956697804032,0.7012853237569328,-0.7038933615443466,0.0576685984079154,0.2830777113885714,-0.1023589401986717,-0.8433739975421293,1.4751519303834606,-1.2456170894223513,0.8023789601322338,-0.06384824433179355,-0.8194965752125357,-0.0798256830433635,-1.8241601916713093,0.13810715835183793,0.8536599796953659,-0.5836216564869566,0.2627367389409285,-2.553137034113882,-0.5423184851283394,-1.3602877562944296,0.9148446622712494,0.2615332201091954,-0.053418959486347915,-0.0966012110453133,-0.24232309638878483,-56.07350579715724,0
-0.8477433671066138,-0.7905945022219002,-0.7541941925123006,-0.003998164348956922,-0.981071660930057,0.23183250161813335,1.6466278908592515,0.6326379916081372,0.6890933517763176,-0.9812403000535761,0.8909575835696946,0.7091911388346279,0.869234345410859,-0.3063609157135844,1.0268934813021418,0.912609136656861,0.44337848693081705,1.1535594065865282,-0.5415248457581023,-0.08440972372084649,1.4556087933138622,2.0864915984727204,-1.7132206620839618,0.8702380008472927,-1.2905057970803344,0.1995775827035877,-0.5083192730507055,0.15717140654688286,-0.445579992549085,0.5176562047932414,0.5942241342636392,-0.36385521293099754,0.7452879405286466,-0.3051344381629588,0.7048789440765135,1.1584785819676888,0.23201185965654061,0.23547442402940563,-1.8004778386303943,-0.76228162575588,15.38206313621292,0
-0.31342696234315465,-0.8309820830257432,-0.8326228781872946,1.8026772259020338,0.057826960498188154,-0.6331430422092972,0.19561739292459174,2.016081067937869,-0.6257770059531559,-0.05691295431659689,-1.3888366702072679,-1.3429684974338048,-0.18036470246321867,0.2994140751561891,0.9302293700805063,1.3355251110685658,0.5229362360901544,-0.35820056709713677,0.7062110979932114,-0.8587305265900901,0.32789534178347346,1.8429519362672175,1.4709529261110863,-0.3539644915051918,0.7927738360942931,-0.395890961648545,-0.535661155103653,-1.5917780432111401,0.4048115231574717,0.4290985124934462,0.9284173862652805,0.7555264884879966,-0.2628238904891631,0.8142256589202767,1.9261876592999017,2.2443011150538412,0.8454765683999014,0.29252477147079475,0.5136634721867952,0.07837706689483676,54.64474715320972,0
0.023119131339379338,0.6016385433555782,0.24942515587891045,-0.36380896801860513,-1.0034909693036735,-0.34761457610815216,-0.19932668345680657,0.47432969647494344,-0.5817950663372503,1.735483612923469,0.7250306300202081,0.14186019319933493,1.302074442562659,0.9881855667705098,-1.3445821251400711,1.1435182700877775,-0.42544567230873714,-1.3215332179063055,0.26366297202897326,-0.3375154434629301,-0.6252660811871267,1.6218861219129082,0.028116938381288672,-0.10687630300559071,-0.34935140626906724,-0.4009330733485374,0.272182461488311,-0.3504817621345389,3.1556359534609926,-0.9377775068120864,0.06260719969967327,-0.4823013289597582,-0.68250808394984,-0.6751452700614616,0.03375842335617636,0.920547165817942,1.2717617753228456,0.7131285217108108,-0.3441876728886664,1.885298052491656,-32.296597006334125,1
0.7985095974207318,0.9004746388511037,0.2343587282638145,0.9472805366538617,-0.6583053251512364,1.2427631876722816,0.5137128485261236,-0.42682210011499533,1.6162910211660617,1.9282825740102687,-0.48116197156892976,0.629024891402989,0.5655893408360392,0.7104574679170769,0.506768573311785,0.4703153198664312,-0.3172257901032171,1.2392053730020156,1.461605782560244,0.6730760516698757,0.1702234250537649,0.3606469699040918,1.2412213426278547,-0.1812093880901559,0.5394985280023453,-0.7416335079799317,0.4635570854623719,-1.2692865293671782,-1.2995826812308655,2.220235936781429,0.0769869079841075,1.0443663042962588,-2.738441851169244,-0.25661474552118624,-0.1740002839047633,-0.5185148766629855,0.20632719983696332,-0.8974874661105624,1.4294384233904147,0.6440810787080737,51.425911931851886,1
0.4204653855429117,-0.05789252178005945,1.1084474699986646,1.619757206654081,1.9564424891877423,-1.3870344456972643,-1.4195137649570813,-0.6370290131625916,-1.1130665400021345,0.6020960204241999,0.2871248269598864,1.6439439469317298,0.8930278612085596,-1.1460709189067824,-0.8585703837527909,0.9063913348377505,-1.3479279407331919,0.6231684701406823,-0.8025711549942064,0.537111791301589,0.6506058784572233,0.327145302713961,-0.7949566897508024,-0.022168029403709773,1.0263526801798522,-0.19350502849390297,0.5313475189079104,1.5476948736796634,1.802536210943663,1.6838693635081883,0.0880992736671654,0.07354629890085759,-0.13482120485240784,-0.5235165610107763,-0.1619159404534418,-1.342403881169182,0.649094906709249,-0.298050797908153,1.2978626245259393,1.0284660766637863,73.26814283261977,0
0.06613535207420698,0.8481775222975219,0.26540244259976103,-2.133221946289996,-0.2596914752720824,0.821007722219594,0.23431983631586112,0.6529759477114296,1.256947951022005,-0.7064155744135826,-0.2418922539498288,-0.7574192519048898,-1.584415395913642,-0.6576279831305281,-0.8743601355992162,1.0397072490867465,-2.781721019573231,0.5323097685440413,-0.3348405304896012,-0.4949699269842085,-0.18917643881714166,0.42483758833217833,-0.1328137231422341,2.2937291320273565,0.06965563820392862,-0.478437423282684,-0.4498098454366164,-0.2493351160133718,1.4777347601201876,0.6674152295475418,1.3203087455296545,-1.2523700399895712,-0.4582035506418517,0.04234796062941632,-0.19925026990326625,0.7000436381853545,1.127321247952433,-0.382022108787061,-2.929706740798027,-0.9106301307086617,-67.63510378336194,1
