,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y,T,Y0,Y1,TE,Y0_true,Y1_true
0,0.18489445079962585,0.833672806491043,0.40094089533582816,0.15803961931783223,-0.2568980594844824,0.5008185035475985,-0.2090436209108905,1.3684209798180131,1.529868185823346,-0.447435473520535,17.332359081483137,1,16.48767147967823,17.332359081483137,0.1997083708170777,17.213491800723624,17.4132001715407
1,1.0223351079721563,0.18403971283341453,0.278865345975114,1.4370576671702384,-1.4509719267517398,-1.4434639039394495,-1.6977615936854507,1.164331534985795,0.9120330767319899,1.2786704314302888,20.055998461481646,1,19.943129883587826,20.055998461481646,0.1434448559451198,19.3796543632894,19.52309921923452
2,1.666652192349536,1.126484378480385,-0.09583077195403389,0.9496992628870564,-1.2910085051087559,0.48003448689350653,-1.2585502350474502,1.5509217803618787,0.05838770589568306,-0.33668124778430086,14.304657705125683,1,14.314676925338691,14.304657705125683,-0.357482492842923,14.750309011565772,14.392826518722849
3,-0.7950883094354141,1.039568081146738,-0.11456828559523587,0.23715910976850765,-1.6278935811529875,0.40248960269946565,0.41341294222562275,0.4201750324351323,1.463541549034818,0.6110611627482795,10.350627266447768,1,11.712068732744187,10.350627266447768,0.3649244763516588,11.816621280437309,12.181545756788967
4,-0.4677390662957373,-0.1362984606756564,0.7345076150802343,-1.4701822132634923,0.566352528119035,0.586917072046389,-1.019462691603742,-1.2635427677973252,-0.6291021792158937,-0.5174301636454486,7.133933043886053,0,7.133933043886053,9.526109107905874,0.6143583476247425,9.455205876394158,10.069564224018901
5,0.25861353871619275,-0.13082520090842514,1.7567938821555902,-1.329688913806558,-0.9842015711205193,-1.185345837540375,0.5597013010863755,-0.8344592146058125,-0.1265822994559739,-0.940593501696091,15.230674634785052,1,13.69396595171631,15.230674634785052,0.6986900406002494,13.908060317463024,14.606750358063273
6,-1.1590975087865127,-1.2753934772321485,0.5892861753057377,-1.208281767825681,-1.0258341146349772,-0.4636207126151526,1.1585320383972688,-1.3733450432268783,1.1111598991630587,-1.4667831499647646,3.9478794051018284,0,3.9478794051018284,4.884629805140148,0.6553326876682517,3.404473979456041,4.059806667124293
7,1.6592094352008107,-0.026038009161447023,1.715962050172175,0.35948485280112474,0.8118488690808178,-1.6102815475857604,-0.7611312000941652,-1.2936619906327393,-0.6933421377495919,-1.3865058272406263,23.66483574085274,0,23.66483574085274,23.795403874145713,0.1296661219222912,24.202289843019088,24.33195596494138
8,-0.6108960798753732,-0.21569679877896872,-1.4928976315200897,0.6538689908800119,0.22716261306637328,-0.8231883506313661,0.09650109428765788,-1.384250273532975,0.2385638155322738,1.4889801818125203,17.198062360788494,0,17.198062360788494,16.39551615254967,0.05873243979254994,17.57833769612104,17.63707013591359
9,-0.6088766196805129,0.667061233705262,-1.2550307686679614,0.7340108495456993,-0.7115048438489597,-1.1092056018770156,0.32216138030373215,-1.6389878051144593,1.0811687955388203,-1.7910344109324867,17.7810382540962,0,17.7810382540962,18.362866011808833,0.1034732927392028,17.51556532399039,17.619038616729593
