X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,Y,T
1.5557259932468737,-0.5835844253429943,-0.5946355697358195,-1.0915720705908556,0.8325195240687492,-2.3156014200669013,1.8266907984277918,-0.798229441954749,1.04980598855196,0.07286727318118572,1.0913772984316248,-0.5509550109530864,1.3285503530434146,-0.7924605171922975,0.8360474658815753,1.100135255527458,1.7274343792656193,-0.6844310654560467,-0.6199469533086827,2.1203201743524667,-0.5097397472761183,0.5930149045589943,0.9678524973454721,0.9102720073241244,0.23812557519184294,0.8064370270120167,0.0594292514411327,2.100018081617448,-0.358074027550572,0.3428730626792484,-0.46571626831380314,-1.7963249484287704,-1.6077371615466045,-0.886860906233344,0.17823647923705085,-0.5201587565700404,-0.5556837733824659,-0.4780841450306962,-0.8732941904397356,-1.2186086255942536,-0.10950204218859663,-1.0524546206673775,-0.9771585343426278,-0.8971041682235384,-0.9682096695410257,-0.6218686005750367,0.5424126498570099,0.7242354147131946,0.390725059159365,-0.12187498574709839,1.3519621829798236,-0.7792309510876476,-0.1033076814552282,-1.149275514317672,0.125280735398649,1.7916632991602817,2.151138301594288,1.3469704439676364,0.9639136471976234,1.3128016814088106,-0.9499064598365726,-0.35559720256784944,0.35338301084143187,-1.0233494095524214,-0.2737341955566474,0.627494654133035,0.24561907932823654,0.09919502677306898,1.2464402263990086,0.6553849716104901,0.6277229655528103,-0.18656184785245158,128.7289020399318,1
0.2650272631152122,-0.2142418795299265,1.4136866334062757,-2.0733149909696458,-0.3020602681126147,-0.36077654097221795,1.2019683629121716,-1.1366224678394543,-1.6322736984341606,-1.3312438413311098,-0.16381562024787935,0.3706326856454331,0.11547330836302586,-1.0621779222770447,1.8945359601345282,-1.0134087847539215,1.1447003356476317,-0.981583653878543,1.3914995990749184,-2.2251872619456114,-0.5694410639709252,-0.024841644248882286,1.3094725632667965,0.8585734786267559,-0.5971757492351115,1.7394334131469162,-0.08865537960866678,0.8749212491101235,-0.4434696142427364,0.19531601174936694,-0.8453043057525258,0.03258650513231183,-1.0637283342864858,1.2764001154441824,-0.582773390207318,1.4774462982899663,-0.9382472902126325,1.0727415157258577,-0.7518539342664715,0.6919282573204054,-0.183109906459279,0.14601554458458435,0.618610260554253,-0.690161500930923,-2.0960814974744935,1.109849660977766,-1.5480153132755996,0.40209645251423604,-0.43706818065871944,-0.008556418864781694,-0.031565649741630175,2.5144586326542337,-1.0822102372981504,0.32322589058631773,-0.30523362042819613,0.5896797510969127,-0.3131834202281572,0.7402010834006703,-0.9090033089801344,0.5078238131162474,0.4289974376773797,-1.0202643147031725,0.6648349270508521,-0.719429897845876,-0.5288583414427411,-0.30564143988769527,0.21243190617281985,-0.2856808618023603,-0.6981497113100391,0.08174251301718122,0.35156809431703556,0.21100626492650135,190.90059412045358,1
-0.22094008447962676,-0.8547946303473376,-0.019079346103781356,0.5551054230188801,-1.0453788183287964,1.19777250650903,0.9645915866596678,0.46438474620711623,0.8594384478911222,-0.08537773542142074,0.7755921645852658,0.04064756454295427,1.6464466359342094,0.09909927920865409,-0.46191622194074444,-0.11952387880443154,0.7935213936301487,0.00300855014408597,0.03295287572602097,1.8326707334596393,-0.014650148562735194,-0.8061816455482815,0.9818926921114388,0.20952357695772683,-1.638286668639141,-1.1241541959806503,-0.9579229034850669,1.5806082723873134,-0.048752584858915544,0.4981896772375916,0.7761698827537646,0.16208209805533158,0.20901443403054445,-0.1309263966223353,-0.1775851081357584,0.39288331020168005,0.13852754693743569,0.82726425076611,2.545783653997555,0.13500667880507947,0.4263700130289242,1.3624875887567218,-1.7571050117799265,-1.1080508225676244,0.060124480488390225,0.9946532765791315,0.44750535816838943,1.1353401189590238,0.24149121062527118,0.7248958434225745,-0.022203886311511708,-1.1490201024273954,0.5453952975970712,-1.2973652398391833,3.2933888861946343,-0.4974756825811412,1.5217183557321068,-1.5371438396400159,0.09386792130384532,0.6909833347598301,-0.7197439482174163,-0.2540883023508488,-0.0012075939783062297,-0.502604173629801,1.8042967361390998,1.2245273829679988,1.5912836500493672,-0.5234929518151856,-0.02119509998543924,0.6443541080050702,0.45680453395055437,-0.11251209780571046,18.415551753399722,0
0.8403330685344094,-0.6569374635831439,-0.1856800379795038,-0.9551274393792507,-0.2499754481299216,0.5714402334877035,-0.6643298554940328,-0.4340895752729739,-1.0206146147883133,0.340991293322064,0.4885231116663991,-0.926159268693527,1.2818926131467026,0.2751072091733328,-0.2530479459798385,-0.744635514750673,0.3472302258495639,0.9411573195958864,-1.5111655414885645,0.10192371232947296,0.8669074787973194,1.4989336536580764,-0.8080768358987068,1.0299833755532501,0.912234074405186,1.2710538558226567,-0.1315296283228904,0.16435450044541305,-0.6190615434236301,-0.7469602241345614,-0.5674684526993934,0.12870921398106394,-0.9280778625483062,1.3691366232877764,0.7355333860310669,1.3098137549428304,-0.7855022505524846,-0.046109047432652026,-0.13706473041529585,0.30493482401723637,0.3564839371221788,-0.451423308072994,-0.29271207793419635,-1.3846105234520336,-1.927293653649151,0.42540000998026245,1.475951641432369,-0.44357663127414476,-2.098337167387645,-1.0339583082230654,-1.5069147078058798,0.262931588541291,0.7009029425974117,-1.0614082545077843,1.295835920092351,-0.38563637773548104,-0.2539298422424625,0.8224692242598489,0.12007735089238045,-0.04993134755329243,-0.4615358876792793,0.3832080528156731,0.5082918652274752,-0.5775354090915641,0.30486141534870953,1.4626247463926367,-2.236117021834472,0.7149788625082395,-0.8011238028192685,-0.7571750116738988,-0.4324624916825492,0.865430466304134,66.56967967684402,0
-0.7299241285995719,-0.8215150381405844,-0.739006962728071,-0.037099419256406085,-1.0613217968489712,0.26973741888575503,1.7397780030326515,0.7037285041254702,-0.8632005674213857,0.9068494831449635,1.2448559238845316,0.5304513769127808,0.107894397899983,-1.1062376397988372,-0.5218559422814847,-0.06838427268488012,0.2547888584349426,0.7345621328809615,-1.289864104751345,0.6522921940275466,-0.12658753816421042,0.697176128316863,0.19144216162799169,-1.6848097691406638,0.21867840422859966,0.3930806351033337,0.9643528132156027,0.7797597250216899,0.3138781999778019,-0.948189796307136,0.6042804831174416,0.5665541172403055,-0.2868690612348619,0.9098702738939107,0.7946822721881979,0.9177639782061929,0.56705996233155,-0.1732708628664476,1.1651421602576135,-0.5210746156636056,0.11373491789302148,2.1330700221191012,1.670940888930759,-0.7875487012426179,-1.2292620459612178,-0.5499214297523325,1.5056759413923166,-0.34181065116666554,-0.4261747170489072,-1.844924448289422,-1.4894930427526627,-0.4226017925199369,-0.6117980804002842,1.8609859766132058,-0.9204855228659191,0.18119581212234204,-1.1652034665613866,-1.028761482623436,0.45482009713072674,-0.5792705513465557,-0.543697172048844,1.3319833832433887,0.0547519853417262,1.463666123104138,0.14181004608782397,0.6072122703736582,1.203729819980979,-0.4248874054344136,-0.737830555917789,-0.5323594468827689,-1.2143980557927112,0.6852326983621787,29.29004210380124,0
-0.24013024385038867,-0.8647527358311883,-0.8156072933689057,1.6586421078948779,0.0544346327308741,-0.6186435386176516,0.23800563941926953,2.060771129933081,-0.7446458651349617,1.34509648637339,1.3330261399035246,0.44852024213929864,0.9258083182882705,-0.6420076761936219,-0.16355529748518072,-0.38616524771302047,1.21205417136403,1.675788749300864,-1.0881718297415754,0.49220504488027816,-1.1260848146860392,-0.0016450983213417564,1.0912802557895438,-2.063427682053184,-1.1106495989257548,-0.2852655371025953,0.5399120923631353,-1.0062245102719727,-0.5395985363450457,0.22396816295554886,-1.483917012244922,-2.035670755283935,1.2090456668867737,-1.0019074206453713,1.717736751706504,-1.387040621662625,-0.8905999242198677,0.3039505788206279,0.7085875138066552,0.011807934814048099,0.38428456910440484,-0.9203774911533011,0.38632608386274114,-1.2846142397999636,1.1445770210582835,-0.06074072117120126,1.2900018214640676,-0.14529453525221905,-1.1211962281249668,1.9808222949138394,0.4098169070102551,0.6552629305665071,0.12064925335151473,-1.3479438110629625,-1.5975420618602816,1.212273937227446,-1.436441976396237,-1.2800877673025037,-0.7857756661136486,1.041430379594179,2.5114706719580084,-0.6487474010251325,0.7643020849483986,0.05096395920615975,-0.8673312022362105,0.7892823949654093,-0.8001232474728173,-0.9579074541849157,0.9794052127935055,0.4250850120819666,-0.13085113708635485,-0.9250719783978483,-76.44686932828618,0
0.06837276513902169,0.668966697616658,0.24121568492516188,-0.3748170441228942,-1.085399687558083,-0.325388944404499,-0.1707550827992303,0.5484412297949487,-1.2120258395945085,1.185565892731037,-1.1053612356877083,-0.17742228100169813,-1.9945696393186279,-0.6780260854104126,0.017235438815566804,1.173303085970994,1.6798634472965297,-1.5466593404059328,-0.9673206605985812,-0.8368817785077611,-1.0449041495413351,-0.5293001742696694,-0.8974406107598759,2.249315730619673,0.9087610870534016,0.6060277570693975,0.8506432931939567,-0.49579120720061076,-1.0917309327386124,1.1200137495393523,-3.0187646659973173,0.5751941421674224,1.526606010306256,-1.6231624991830274,-0.17842188058291447,-0.4030151377012392,-0.09464912696270031,-1.6330989303333174,-0.5222903742147412,0.22840230982677034,-0.06292378319726961,-0.05782412009941576,-1.15987933696889,0.7635348499025276,1.2502786361029452,-3.3147546481200743,0.8085607497374977,-2.0802175392140594,-0.2253854857131604,-0.582199508196244,1.9937799571863508,1.5845712422018112,-1.6261786751962446,-0.7979556135817731,2.1415439713592295,-1.3102128720321105,1.66625016897885,1.5260742355897867,0.7055800982509666,-1.1022401959404158,-0.8801159957873044,-1.0685299033918831,-0.7888030073015183,-0.5000168234562307,-0.2740356294227212,1.3003814759995451,-0.36327854837393664,-0.2967273200042828,-0.5851655757622642,-0.8513236859064118,0.6861278271369692,-0.5108994136989699,55.78514657615915,0
0.7791529418165354,0.9888913996886004,0.22650049077190168,0.8557686664492987,-0.7146771801663031,1.308022925632448,0.5672292838335222,-0.335513752682544,0.46763348887980377,0.06867679849717534,0.3499323917018972,-0.830123283987978,-0.9005633188145846,0.08386217847714332,0.6649581881690928,-2.7986367367172136,2.2403897776592916,-0.6006707518826695,0.506995999873615,0.9737899634609866,1.378398147472972,0.9729447956551405,-1.132340778601106,-0.02295810861723964,-0.5146236961458271,-1.0836163645175785,0.5160330603599986,0.23970095415224962,1.3670659451897118,1.606686796243469,0.002889842200061597,0.007170999573716365,1.122607205931835,-2.4709119995543447,0.026589413347197145,1.1400331080520494,-0.9362371146638586,-0.4131135197901976,-0.17677270379979354,0.5927162236943254,-0.8547931613688029,1.348415317770107,0.725527926915786,-0.9255115111466192,0.9296470086615841,0.48530334324577784,-0.6458363425584837,-0.7590271187419514,-0.9940449970252074,0.4740318041552891,1.8482392631203284,-0.7755502224809774,0.5792923530842324,0.7344326215320072,-0.12378836211089805,-0.11839021681908173,-0.4355161957913246,-0.2846431669049667,-0.3458908644910366,-0.2377418373155716,-1.2458381104766565,1.5800000851301204,0.030188175985510844,-1.5107461679679708,0.5752464095002606,-0.6557934130781896,-0.8545969759329757,-0.3771592736308424,-0.6298536284205364,0.6686007171379126,0.9227489955349283,0.6155016926514816,186.6956148864336,1
0.43260969236389607,-0.037106908287047456,1.080212191408861,1.486953782222288,2.0935098993080956,-1.39293452483523,-1.4336289490072598,-0.5417092558627797,1.4744456251446936,-0.10916009618562093,-2.6252704137684346,-1.1100048121372914,-0.41397103072705654,0.03790890044511135,-0.1397943450505278,-0.39486476457721764,-0.14573535764986184,0.9810570257198636,0.878578542144136,0.5989875833331737,-0.7676896463314009,0.7835340557735317,0.6367334036375606,1.1610047432214972,1.2122016964320403,1.0032039520147937,0.08409879083329828,-0.061695760485831266,-1.4978298876461804,0.12691893825636177,-1.503429653944336,0.7034337135657552,0.34156571502296174,-0.6905821906417181,0.281388893547091,0.6714250788350294,0.13245645036832562,0.5745675061531546,-0.6469563697252046,0.0514064151184569,1.9275907340962293,0.20837347374194193,1.5012274743816956,2.3414566005809094,-0.8981775038452444,1.6268391209699404,-1.7675646189583027,1.410426581506451,-0.7109531577868995,-0.7504273814175033,2.2265260791312134,0.10305266482785556,-0.1589962490706386,-1.7974204261450037,-1.1246113866233127,0.014740859300295294,0.7292573814455984,1.7629744058984453,-1.3316320840479183,1.2739211964818462,-1.169034580666859,0.6465735184495662,-1.679593227136743,-1.2770645423421405,-0.49170431791930286,1.4774423719000338,-0.8803948888089962,-0.5622357887441838,-0.40225593231276857,-0.8427410698451621,0.06730061430332533,0.0200241389246817,12.719980894132014,0
0.1078046105270869,0.9329037205399922,0.25682050394039097,-2.0355841537686357,-0.28657384385538875,0.8748551593240109,0.2780620414729072,0.7236783479796843,0.11031570904497558,0.34307622371899404,-0.35031577177431245,1.135716419967644,-0.5100033031331644,1.9406480495042964,-0.8079255293556187,0.24774238050514705,-0.945571800998654,0.12698735169216574,-0.04454949675927503,0.6085993051083293,0.07030638181619271,0.23335819474890082,-2.449514354159005,-0.0211377229796601,-0.40607110439519156,0.9014753286243964,-0.548013448145737,0.34286234006056693,0.7751792841847341,0.9790560487998476,-0.1581273546834618,-0.1902163602698315,-0.25281488446696854,-0.6664965313474019,1.8608350622706746,-2.6955309584238014,0.6640533759534691,-0.3172380334205735,1.2398534848888016,0.6843709668362302,0.26566808179956275,-0.07526765136483797,0.30749210473511657,1.9743514376544256,-1.9710616066130062,-0.5871561367901363,-0.747614622571386,0.2752178560137535,0.10986152855158436,-0.04107344173239329,0.5106692902914851,-0.5443081846007474,1.2664466879381133,-0.8480606206583143,1.367212771486905,-0.5520187589283397,0.853416488234595,0.0617057874343506,0.07199737311133274,-0.9070098997459298,1.3125077012354696,-0.3104480037224228,0.6227049230975673,1.65202059552577,0.44080485186471424,1.610410710149023,1.870514724249556,2.0650743606111046,-0.12978799768379856,0.43975332466182865,-1.1997925906565994,-0.048154146623959636,226.76167822777043,1
