X0,X1,X2,X3,X4,X5,X6,X7,Y,T
1.866742316002304,0.43820834519902463,1.0540535634715322,1.1126804253460767,0.6855089392540072,-0.04507232218706895,-0.37154395047635497,0.04612226598548446,-7.127103162353419,1
2.3699934239144365,1.9160875862068307,-0.9634333466850803,0.6429299225167892,-0.9149829014438011,1.190402620929805,0.1907396394625003,-0.8874206361496024,44.472725287583884,1
1.0076962715809663,-0.1172443420452785,-0.06190556241069904,-0.3628207434376482,-0.029204321830157948,-0.09517301700726016,-0.8855627773381944,-4.308595285611481,-5.091287648486314,1
0.43832622728743564,0.18026584410098326,1.5445335796845852,-0.9831984559183986,0.5796930468801494,-1.7188436505226932,-1.6352615095055523,-0.127406910759846,-49.987093729518946,1
0.8081748384951198,0.1577375593912693,0.5023694849764753,1.3508150824689777,0.6760143130495367,-0.7305373628654932,1.6264774026266733,0.698559976424493,-24.410772970265707,1
0.35714153891168554,1.5399417198358747,-0.1670485896581198,2.5638918562354793,0.4031495728757829,-1.1309062041427476,0.18378731124626776,-0.2429428501094062,-18.193198776154635,1
0.33539359689856735,-0.8250010092902166,-2.588664646445714,-0.7323140021475973,0.03295831340401459,-0.04313250473313032,0.3237211869004428,-0.82608022730204,79.94799325746946,0
0.6948062047691937,0.9058026729402185,-0.7209316752392896,0.48370408971187195,-0.11784694235487922,-0.1639729305192759,-0.2933027468341313,-1.3354716325959979,1.7604943201845171,1
2.400453364376861,-1.4295573700268007,0.09175366786100564,-3.169299711932331,0.24708752530924874,1.6874857868257176,-0.3199719460275391,-1.209185430261442,20.24817061687654,1
-0.19256483180730352,1.578918212158118,1.560092922056346,1.2456206347922028,0.6062282999559176,-0.901717548187104,-0.7006158610019039,1.3758070905486335,-64.07018051748614,1
0.16851568885531465,0.41605659610509016,-0.8711287755956922,0.3587806578485396,-1.964951679551715,0.2355568242034005,-0.9455328181539452,-0.6122961406291424,-7.692513938535435,0
-2.0855182798014322,-0.315202848453158,0.20581960822904058,1.684217014632467,0.9200548262686452,0.30623150359406487,-0.06507250205090515,0.45133452105421,-42.464202642032745,0
1.3034177862952725,1.2461595209498386,-0.3549420925599741,0.9693228362581586,0.7897687119134107,0.2835712287704176,1.8768087005277414,-0.5823738158818049,4.5802685144343505,1
-0.3140596950311112,-1.0208468210073551,-1.4200872453868254,-0.7375381355184658,-1.6850307954629342,1.2089125226233748,-0.4691950377240839,-0.2971520555916093,35.9740246602217,0
-1.7957871202002431,1.9998992326143974,-0.4811117345797117,-1.5716034214680297,0.46499165851746554,-0.2412316543947069,0.6993492800466304,0.48498874098254285,-48.99297838896149,1
-0.45735107415344495,-1.2265476761698657,0.8464813943399738,-0.30921024923348184,-1.0388413388743754,-0.46474977939252266,-0.4798926369239308,-0.9066348581324616,-44.400883259666195,0
-1.6982986527720005,-0.1790657400304521,-0.879050971478242,-1.784482152413496,0.7148110599387053,0.8675197217960338,0.12703418749771103,0.8447381017514333,-3.216888388654694,0
0.4133177989511667,-0.479259027799863,-1.1731783975790315,-0.7010097684245621,0.6750757132072388,0.08353790900399978,0.4820410808549703,-0.1572486886681034,21.67573999451465,1
-0.024756763913703732,0.466584197829283,0.11316474971640189,-0.1797128211986991,-0.29613617934244535,1.3656643137732485,-1.574366939169873,-1.379582995677381,-29.05802238857612,1
0.3242109349657057,-0.6036579974724561,-0.3295837962227526,-1.7500208244751718,-0.6427098192557721,-0.16606600036351363,0.38512998987517244,0.7584893801296765,-9.41805121155429,0
-0.7047189054471279,-0.3269269871544214,-0.7941436408772113,1.0610862944307515,-1.6355193459203508,-2.2587351318334674,0.5395522335646916,0.31580961241432565,-2.7942551938446574,0
-1.816907937124951,0.2138867944521815,-0.3698504560423162,-0.4707800273641823,-0.11799544857860914,-0.30606053725817345,0.11748902121095758,0.8816749279536178,-29.41017183815593,0
-1.7155019698347311,0.5012805871602942,-0.8912546087278412,0.3635433494141658,0.031464259424817856,1.59211235729907,0.05804859387218778,-0.010979084967722215,-15.054351029474027,0
0.05980879993581615,0.7694905561030881,0.17759352606200465,-0.7525402548955965,1.1653523321767723,0.8100341181407257,-1.3834832856511177,0.1911372559578909,-30.217455782925768,1
